Time,kVARh,kWh,Power_Factor
3974,254.219993,380.459992,0.831334166666667
3975,240.689997,326.609996,0.803789083333333
3976,235.019995,322.289992,0.80598925
3977,87.179998,149.099997,0.868241666666667
3978,47.46,90.81,0.88627575
3979,49.98,91.62,0.877854833333333
3980,50.94,102.63,0.894967083333333
3981,42.84,83.79,0.890437916666667
3982,42,83.43,0.893167416666667
3983,41.64,89.279999,0.904929416666667
3984,43.5,95.61,0.909011384615385
3985,37.77,76.41,0.896455363636364
3986,41.19,85.919999,0.90107775
3987,41.67,92.189999,0.910063333333333
3988,41.25,83.31,0.896149166666667
3989,160.769997,193.799995,0.77091275
3990,163.259995,212.099994,0.792373
3991,162.119996,219.899994,0.804455666666667
3992,162.029998,237.539993,0.825411166666667
3993,179.669997,314.309989,0.866979166666667
3994,253.049992,443.309982,0.86836275
3995,252.419993,444.359992,0.869474833333333
3996,250.529992,457.289989,0.876923916666667
3997,248.519991,449.849998,0.875199333333333
3998,250.589996,436.919991,0.86743525
3999,253.109998,437.909995,0.865761
4000,254.129992,437.849989,0.864796416666667
4001,162.509997,283.259991,0.867712916666667
4002,155.489995,261.059996,0.8591205
4003,161.969996,263.579995,0.85196475
4004,164.909996,244.979996,0.828989833333333
4005,90,156.059995,0.8673545
4006,41.1,97.08,0.921150166666667
4007,35.55,88.17,0.926914166666667
4008,40.53,83.28,0.898924384615385
4009,34.05,70.71,0.900851818181818
4010,36.33,83.16,0.915017666666667
4011,36.72,80.97,0.909752583333333
4012,36.63,75.96,0.900746666666667
4013,36.48,77.28,0.904080083333333
4014,38.67,91.2,0.919403583333333
4015,36.9,85.86,0.917166666666667
4016,33.54,93.479999,0.941170833333333
4017,176.819994,273.719997,0.836913166666667
4018,244.469998,388.709994,0.846378583333333
4019,243.449994,378.809992,0.84124575
4020,243.629995,379.469991,0.84149075
4021,242.039992,386.03999,0.847218583333333
4022,241.979993,393.749993,0.851927916666667
4023,240.239993,381.869988,0.846440333333334
4024,245.429994,384.329992,0.842800833333333
4025,249.329995,383.369993,0.838303
4026,248.219995,381.779996,0.838365
4027,255.329997,387.959989,0.835262416666667
4028,168.959994,250.049995,0.827913416666667
4029,162.029996,240.299995,0.82908875
4030,167.969995,222.119998,0.797166083333333
4031,45.719999,99.99,0.916180333333333
4032,42.03,94.26,0.913299538461539
4033,35.91,79.05,0.910414090909091
4034,38.31,96.509999,0.928772333333333
4035,38.67,86.37,0.912642916666667
4036,38.73,85.74,0.911234583333333
4037,153.569997,198.209997,0.793354916666667
4038,161.639998,215.339992,0.79945625
4039,233.849996,363.179995,0.837828416666667
4040,265.049992,407.519994,0.838242916666667
4041,267.389993,440.36999,0.854698666666667
4042,267.629995,461.549992,0.864937083333333
4043,271.109995,486.089993,0.873212833333333
4044,272.309995,482.069988,0.870632
4045,274.349993,484.529984,0.870147
4046,271.169992,469.529985,0.865918
4047,269.039994,459.329981,0.862879333333333
4048,274.829994,465.95999,0.861305916666667
4049,205.529993,337.769994,0.854028583333333
4050,271.859995,445.889988,0.8536995
4051,265.679993,417.11999,0.843406
4052,270.119992,407.21999,0.83330675
4053,157.739997,277.079993,0.870266833333333
4054,39.99,115.11,0.948324583333333
4055,32.4,90.54,0.941485166666667
4056,36.15,96.54,0.935917846153846
4057,30.84,85.17,0.939560545454546
4058,34.56,85.26,0.926728666666667
4059,34.29,85.17,0.92757925
4060,33.6,85.41,0.93042625
4061,143.969998,205.289993,0.821801166666667
4062,154.229998,208.169994,0.803508166666667
4063,197.459998,297.629992,0.827204916666667
4064,247.559994,394.469991,0.846826083333334
4065,256.139995,436.589985,0.862425833333333
4066,254.669996,441.719994,0.866312333333333
4067,254.339991,452.789994,0.871763416666667
4068,254.279993,452.849992,0.871931083333333
4069,254.459994,468.809993,0.878845666666667
4070,255.719993,453.510005,0.871039083333333
4071,252.419993,437.849996,0.866341416666667
4072,255.899997,436.379993,0.862612166666667
4073,163.889997,303.659997,0.88049225
4074,155.969999,274.169995,0.869148416666667
4075,191.879996,315.959995,0.854539833333333
4076,258.509991,395.669989,0.837096083333333
4077,142.199993,260.069998,0.880375166666667
4078,43.62,110.189997,0.932374083333333
4079,35.7,89.64,0.928962583333333
4080,38.4,103.829998,0.937347538461539
4081,32.01,78.3,0.92554
4082,33.42,84.42,0.92978325
4083,37.23,98.909999,0.935562166666667
4084,37.68,88.56,0.92018075
4085,149.669998,202.019999,0.806185166666667
4086,156.839997,224.039996,0.819077166666667
4087,198.809994,304.71,0.83299175
4088,238.049996,382.949991,0.849288666666666
4089,254.459993,428.489994,0.85961525
4090,252.809995,438.869992,0.8664965
4091,251.369994,441.359989,0.868898083333333
4092,248.099993,445.199985,0.87342425
4093,249.809994,448.679985,0.87356875
4094,247.859993,433.199986,0.867944916666667
4095,248.759995,427.199993,0.864144833333333
4096,252.509994,436.859994,0.865694666666667
4097,166.349999,286.169996,0.864949583333333
4098,213.209995,355.25999,0.857826333333333
4099,246.959994,392.069988,0.845955083333333
4100,243.779994,363.119993,0.829072833333333
4101,135.449997,235.499994,0.867550166666667
4102,42.48,126.209996,0.948765166666667
4103,36.57,108.209999,0.946428083333334
4104,40.38,101.31,0.928737846153846
4105,35.1,90.869999,0.931918636363636
4106,37.59,95.099999,0.929235666666667
4107,37.56,90.63,0.923733916666667
4108,36.87,98.999998,0.93645225
4109,36.72,93.96,0.930800583333333
4110,40.83,95.07,0.918817333333333
4111,41.07,106.319998,0.93199175
4112,134.939998,192.989997,0.822012333333333
4113,139.079998,202.259996,0.823882
4114,156.149996,238.379994,0.8360735
4115,167.639997,260.579995,0.840226333333333
4116,240.299996,367.799996,0.836089666666667
4117,241.349994,372.629991,0.83884775
4118,240.269994,361.259991,0.831431166666667
4119,241.469995,357.659988,0.828299666666667
4120,230.399996,338.159994,0.825750416666667
4121,238.289995,354.359992,0.828012083333333
4122,241.019994,341.66999,0.815895333333333
4123,235.829994,315.269996,0.79875325
4124,160.469997,201.629996,0.782218083333333
4125,84.96,126.899996,0.83336825
4126,44.34,88.679999,0.895830333333333
4127,37.92,91.739999,0.92292275
4128,40.53,95.01,0.918738692307692
4129,34.26,76.8,0.913254727272727
4130,37.62,90.51,0.922234583333333
4131,38.25,89.55,0.9188625
4132,37.44,83.73,0.9128295
4133,37.83,91.89,0.9232335
4134,38.01,87.54,0.915925416666667
4135,119.819996,163.679999,0.809824916666667
4136,159.029999,219.779998,0.809273416666667
4137,228.209995,335.729993,0.82703525
4138,255.389994,372.779992,0.824934083333333
4139,252.989995,381.359993,0.83321675
4140,250.169995,383.15999,0.837290333333333
4141,234.269994,352.949991,0.832641083333333
4142,256.289995,378.209993,0.827493
4143,225.989995,320.669992,0.8153475
4144,229.649994,306.569992,0.797702166666667
4145,74.159998,120.539999,0.861697333333333
4146,45.3,91.29,0.895050583333333
4147,46.41,81.06,0.867820083333333
4148,47.04,80.64,0.86375175
4149,39.12,82.35,0.901669666666667
4150,37.98,75.39,0.891664333333333
4151,37.95,73.02,0.887344666666667
4152,39.24,84.21,0.905413153846154
4153,34.17,72.27,0.902269181818182
4154,37.38,72,0.887477583333333
4155,38.07,73.89,0.8888005
4156,37.8,82.56,0.907928666666667
4157,157.229996,185.639993,0.765182166666667
4158,161.549994,190.919995,0.763375833333333
4159,197.069995,272.699991,0.800357
4160,251.489993,385.199988,0.8373665
4161,251.369996,409.709988,0.852227416666667
4162,245.189996,429.029984,0.868124166666667
4163,247.079993,444.50999,0.873942833333333
4164,247.439995,440.579993,0.8718555
4165,248.459997,439.769997,0.870618666666667
4166,250.559992,440.579987,0.869222833333333
4167,248.639993,436.859985,0.869059333333333
4168,247.469994,423.569988,0.863433833333333
4169,161.579998,285.779992,0.870906083333333
4170,239.759997,401.279994,0.8584835
4171,243.299993,391.169997,0.8489635
4172,235.469995,356.699996,0.833808166666667
4173,139.199995,248.279992,0.873772333333333
4174,44.31,125.879998,0.945163916666666
4175,37.05,104.879999,0.940395833333334
4176,41.58,93.3,0.913189
4177,34.89,79.02,0.914780727272727
4178,37.71,96.359999,0.930519
4179,37.17,86.49,0.918714666666667
4180,37.35,85.56,0.91645425
4181,156.329997,197.909995,0.786557166666667
4182,164.399998,212.399994,0.790604666666667
4183,158.099995,221.699998,0.813860083333333
4184,156.39,247.529995,0.845387833333333
4185,161.789997,280.619996,0.86582825
4186,164.009996,300.719995,0.877836166666667
4187,262.319995,467.309997,0.871859
4188,254.909994,442.229983,0.866371666666667
4189,257.009992,454.949988,0.870658166666667
4190,259.439991,443.489993,0.863118
4191,256.319994,431.699985,0.85984075
4192,258.479993,425.279997,0.854529333333333
4193,167.459997,288.089996,0.86501
4194,245.459993,408.929993,0.857295083333333
4195,257.909993,399.029996,0.839840833333333
4196,252.419994,372.899992,0.8278175
4197,139.559998,252.389995,0.8761255
4198,48,124.8,0.936488666666667
4199,37.26,89.189999,0.922159666666666
4200,40.83,82.53,0.895758384615385
4201,35.82,74.67,0.900402636363636
4202,38.37,76.77,0.893379666666667
4203,37.62,72.93,0.888624666666667
4204,37.35,74.55,0.893506583333333
4205,145.139997,187.229997,0.793625833333333
4206,163.259997,198.389998,0.772152166666667
4207,229.739996,332.039992,0.814140166666667
4208,252.299994,390.08999,0.8393465
4209,253.319993,420.479994,0.856549166666667
4210,255.779995,440.489998,0.864718833333333
4211,254.159993,452.039993,0.871652333333333
4212,256.589995,452.009981,0.8696355
4213,257.369992,462.419988,0.873729583333333
4214,258.749995,457.73999,0.87049975
4215,255.299993,441.299996,0.865576416666667
4216,263.219992,441.44999,0.858874333333333
4217,211.019995,348.839992,0.85430275
4218,269.549995,432.449991,0.848498
4219,268.319992,422.969998,0.84431875
4220,271.169991,404.33999,0.830502416666667
4221,167.399995,278.729993,0.857809083333334
4222,47.369999,119.099997,0.932368916666667
4223,38.94,86.64,0.911442333333333
4224,43.11,83.91,0.888931230769231
4225,35.94,77.46,0.905825636363636
4226,39.39,76.35,0.88863125
4227,40.14,76.44,0.885310833333333
4228,39.51,76.35,0.88809875
4229,120.839998,154.529998,0.807692583333333
4230,162.749995,205.709996,0.784020583333333
4231,214.829995,317.93999,0.822444916666667
4232,258.449995,400.67999,0.840294
4233,262.589994,405.629993,0.839449
4234,259.619993,413.309986,0.8467865
4235,260.069995,411.929992,0.845574333333333
4236,257.939993,409.199992,0.845934166666667
4237,259.319992,412.859988,0.84678325
4238,261.749995,405.179992,0.839952
4239,259.859994,399.179993,0.838066916666667
4240,266.849997,401.069991,0.832555916666667
4241,169.709997,266.219993,0.843692416666667
4242,161.519997,245.039994,0.834808583333333
4243,164.129999,246.539992,0.832350416666667
4244,164.309997,238.289993,0.823213333333333
4245,89.13,168.269996,0.884966833333333
4246,40.56,113.189999,0.9404795
4247,34.14,85.86,0.928966
4248,37.59,88.65,0.920614846153846
4249,33.99,83.639999,0.925757272727273
4250,37.35,83.88,0.913032833333333
4251,37.26,81.9,0.910189583333333
4252,37.17,82.47,0.911249166666667
4253,155.369996,202.289991,0.795406666666667
4254,162.059996,204.659997,0.783963166666667
4255,163.199995,224.789997,0.808502166666667
4256,255.689994,390.869993,0.83665425
4257,254.099996,389.249994,0.837317583333333
4258,257.219994,388.109987,0.833549666666667
4259,253.649991,392.579991,0.839901416666667
4260,253.079993,399.149998,0.844396833333333
4261,245.189995,384.539989,0.842877333333333
4262,238.979995,372.509996,0.8414265
4263,252.449996,403.529985,0.847411916666667
4264,247.859994,382.919985,0.839133916666667
4265,168.029996,261.509993,0.84140825
4266,160.079995,248.609997,0.840691916666667
4267,160.169998,245.429995,0.837134916666667
4268,246.449996,369.599986,0.830945083333333
4269,134.67,242.249995,0.87651075
4270,46.079999,147.659996,0.959208833333333
4271,35.76,96.719999,0.93651825
4272,39.42,90.33,0.916442384615385
4273,33.09,85.349999,0.931992909090909
4274,35.58,81.12,0.91575675
4275,36.75,81.33,0.911265166666666
4276,37.53,92.34,0.92594775
4277,38.25,81.36,0.904924583333333
4278,39.39,86.82,0.9105345
4279,37.86,96.269998,0.929767166666667
4280,130.589998,182.579996,0.815454166666667
4281,136.139995,196.379996,0.821683833333333
4282,153.299996,219.41999,0.819750083333333
4283,167.909997,258.509996,0.837914833333333
4284,252.809998,388.169993,0.837725416666667
4285,246.53999,372.989992,0.834216916666667
4286,234.449994,356.789991,0.835325333333333
4287,234.509997,360.029997,0.83756775
4288,240.299993,355.589992,0.828092416666667
4289,238.709994,347.399995,0.823141916666667
4290,238.769992,340.379995,0.817625666666667
4291,232.049996,321.989992,0.809277166666667
4292,159.659997,189.629998,0.764943333333333
4293,83.849999,122.459997,0.8271945
4294,43.74,88.89,0.896901416666667
4295,36.39,84.06,0.916836166666667
4296,38.67,85.35,0.910793461538462
4297,33.45,73.29,0.909678
4298,36.3,86.46,0.920258416666667
4299,36.42,81.93,0.913105666666667
4300,36.06,78.18,0.9080505
4301,36.39,78.96,0.908096083333333
4302,36.21,88.32,0.924874166666667
4303,118.949999,163.079998,0.80919675
4304,154.229997,213.779994,0.810530333333333
4305,204.959995,306.929997,0.828207083333333
4306,258.989995,399.899992,0.839241916666667
4307,256.349993,385.289998,0.83255875
4308,253.289994,384.149991,0.834856333333333
4309,252.389993,382.169992,0.834450666666667
4310,251.909994,380.609992,0.833670583333333
4311,240.869995,328.769989,0.806016583333333
4312,232.649992,318.479994,0.805861833333333
4313,89.279999,153.989997,0.872828916666667
4314,44.64,97.05,0.907374083333333
4315,45.57,89.07,0.890235
4316,46.59,88.68,0.885200166666666
4317,37.56,82.74,0.909504583333333
4318,36.93,86.19,0.91747825
4319,37.05,79.56,0.906535
4320,38.7,86.31,0.912464
4321,32.37,78.99,0.924592727272727
4322,35.58,84.24,0.92041725
4323,36.03,79.23,0.9102315
4324,35.22,79.41,0.91405375
4325,152.879996,204.779995,0.802305916666667
4326,160.41,203.549996,0.785418833333333
4327,212.969995,306.719994,0.814960916666667
4328,254.099995,373.25999,0.826663
4329,255.089995,393.539984,0.839026333333333
4330,254.489993,393.059989,0.839423916666667
4331,253.079996,397.409988,0.84348725
4332,250.079994,396.119982,0.845581833333333
4333,250.859996,404.819987,0.849984583333333
4334,251.459993,404.429985,0.849088416666667
4335,251.789994,396.449995,0.844129916666667
4336,252.179992,402.209987,0.847235333333333
4337,221.369997,362.429989,0.852646833333333
4338,247.259997,396.599995,0.848555416666667
4339,254.249997,386.069994,0.835052833333333
4340,253.259998,376.709991,0.829889333333333
4341,147.599998,257.969991,0.869581916666667
4342,44.16,107.280001,0.9279235
4343,36.51,84.03,0.916321166666667
4344,39.06,81.15,0.900112923076923
4345,33.33,66.6,0.894218181818182
4346,36,72.93,0.896661333333333
4347,35.85,75.12,0.901418666666667
4348,36,80.43,0.911589916666667
4349,151.139998,182.999999,0.77277725
4350,159.929996,196.919995,0.776249416666667
4351,183.389998,254.249992,0.801478083333333
4352,256.979993,398.099995,0.840008833333333
4353,259.259991,406.559996,0.843133916666667
4354,257.039993,405.029979,0.844325083333333
4355,257.189994,412.679989,0.848666833333333
4356,256.769993,413.78999,0.849681583333333
4357,257.939995,418.319993,0.85118575
4358,259.199997,419.939992,0.85095225
4359,256.769994,430.469989,0.858767
4360,259.139997,423.659986,0.853062083333333
4361,237.869995,390.17999,0.852174416666667
4362,252.479995,409.709992,0.851286166666667
4363,257.729993,398.069995,0.83938475
4364,258.419997,388.019986,0.832294583333333
4365,156.75,274.289991,0.869687583333333
4366,43.89,115.86,0.93856525
4367,36,84.54,0.917612416666667
4368,40.5,78.84,0.889359
4369,35.16,66.09,0.882712818181818
4370,37.77,72.21,0.8859425
4371,37.89,72.45,0.8858265
4372,36.78,79.86,0.906496
4373,37.08,72.33,0.889687333333333
4374,38.58,76.56,0.892952083333334
4375,76.919998,155.219998,0.899422083333333
4376,242.159994,387.209995,0.849656666666667
4377,258.119996,419.789986,0.851709583333333
4378,257.879995,431.489986,0.858345083333333
4379,259.559996,433.499993,0.8579395
4380,263.639994,440.879991,0.858246916666667
4381,264.749995,445.589992,0.859690416666667
4382,268.649993,448.079993,0.857650833333333
4383,265.049994,441.719987,0.857456416666667
4384,270.359995,437.249996,0.850533916666667
4385,211.889998,346.439995,0.851072583333333
4386,280.829991,466.379983,0.85650575
4387,272.849992,436.19999,0.847785916666667
4388,271.259993,429.479992,0.845383
4389,167.339997,291.149992,0.867893916666667
4390,48.359999,115.95,0.929964
4391,35.88,83.1,0.917895416666667
4392,38.85,81.51,0.902360076923077
4393,33.3,68.49,0.899154181818182
4394,36.66,80.91,0.909917333333333
4395,36.36,78.09,0.90542475
4396,36.72,74.97,0.89795425
4397,35.82,75.48,0.903336916666667
4398,38.04,80.31,0.90374
4399,77.1,160.709996,0.90320575
4400,256.049993,399.419988,0.843267416666667
4401,270.239992,425.009992,0.843770083333333
4402,271.499989,422.609993,0.841323416666667
4403,271.469993,428.579994,0.844780916666667
4404,271.07999,429.929993,0.845879666666667
4405,273.029996,438.749992,0.8490195
4406,270.989991,439.049993,0.850955166666667
4407,270.629991,436.259991,0.849770166666667
4408,279.119992,439.349987,0.84404875
4409,176.879998,266.399991,0.832744333333333
4410,226.259995,359.159996,0.845239666666667
4411,282.869995,431.309987,0.836073
4412,277.289991,401.429988,0.822786916666667
4413,171.959998,279.239998,0.852007916666667
4414,50.34,107.61,0.909224
4415,41.04,84.12,0.898680083333333
4416,44.73,87.84,0.890574538461539
4417,39.54,78.87,0.892581454545455
4418,41.64,78.87,0.884260166666667
4419,41.43,78.87,0.885287833333333
4420,42.21,78.48,0.880668166666667
4421,42.24,79.2,0.882353833333333
4422,45.78,91.019999,0.892016333333333
4423,41.61,86.46,0.9005865
4424,37.59,82.89,0.910706
4425,37.95,82.62,0.90869675
4426,36.51,82.5,0.914441833333333
4427,35.64,82.62,0.9177805
4428,37.41,90.84,0.9233255
4429,34.65,76.8,0.911518
4430,37.83,82.29,0.908615916666667
4431,35.58,77.52,0.90881475
4432,40.95,81.36,0.893564416666667
4433,43.44,88.589998,0.896413416666667
4434,40.59,85.44,0.90153525
4435,43.23,83.28,0.8875105
4436,40.26,78.99,0.89093825
4437,43.05,83.16,0.888105416666667
4438,40.59,87.09,0.905089083333333
4439,40.38,80.31,0.893005
4440,44.46,85.77,0.887790461538462
4441,37.68,72.42,0.887084818181818
4442,42,81.99,0.889094416666667
4443,42.78,86.04,0.89388075
4444,42.24,78.57,0.880742833333333
4445,42.84,79.2,0.87956
4446,44.97,91.26,0.895811833333333
4447,43.95,87.39,0.892913333333333
4448,139.139996,185.609996,0.80115525
4449,200.759994,296.339989,0.8257025
4450,246.329993,363.239992,0.827553583333333
4451,238.139992,346.649989,0.82345275
4452,239.819997,357.629993,0.829756916666667
4453,239.969995,368.009989,0.836756166666667
4454,242.009999,367.529992,0.8345305
4455,242.519995,363.53999,0.8311345
4456,242.699995,355.37999,0.825315
4457,164.489996,234.029997,0.818075166666667
4458,161.459994,218.609995,0.803936083333333
4459,163.139995,202.589992,0.77871975
4460,165.899997,195.029998,0.761693333333333
4461,87.87,126.239998,0.822153
4462,45.9,88.019998,0.88711725
4463,39.33,77.64,0.89205425
4464,41.82,83.16,0.893385307692308
4465,36.51,74.49,0.896934818181818
4466,40.44,83.37,0.898588333333333
4467,40.32,77.43,0.8869105
4468,40.38,77.22,0.886141583333333
4469,40.23,86.64,0.905778666666667
4470,40.77,78.09,0.88615775
4471,123.989996,163.589997,0.797646416666667
4472,232.229998,329.759992,0.813854166666667
4473,260.759994,379.859994,0.82441
4474,259.709994,377.399992,0.823769
4475,256.349994,379.409992,0.8285865
4476,255.149993,387.479993,0.835181833333333
4477,256.079991,397.649994,0.840680916666667
4478,255.929996,379.589992,0.8290445
4479,253.829995,347.36999,0.807369416666667
4480,245.639995,329.879995,0.8020115
4481,58.649999,111.899997,0.892900166666667
4482,47.4,91.38,0.887586416666667
4483,49.29,91.65,0.88067275
4484,48.81,90.87,0.88090475
4485,40.59,90.209999,0.910293
4486,39.24,82.349999,0.902178833333333
4487,39.57,81.69,0.899888083333333
4488,41.52,88.23,0.904771307692308
4489,34.77,77.34,0.911308636363636
4490,38.76,86.789999,0.911609333333333
4491,39.06,80.13,0.898778166666667
4492,38.07,80.52,0.903978416666667
4493,157.439998,205.289993,0.795132583333333
4494,161.189996,223.739993,0.811153416666667
4495,220.679996,332.249996,0.827759833333333
4496,264.989996,390.659985,0.827501416666667
4497,266.969992,407.879997,0.836692333333333
4498,264.449995,417.749992,0.84486975
4499,263.759994,423.899997,0.8490355
4500,263.429997,429.089984,0.852150833333333
4501,265.949994,443.999994,0.857867
4502,265.379995,443.369987,0.858031833333333
4503,263.699995,426.20999,0.850309916666667
4504,263.909993,420.419993,0.8469505
4505,172.859997,267.929994,0.840299416666667
4506,163.829995,252.359995,0.838741833333333
4507,261.209992,399.719994,0.835825916666667
4508,268.949993,396.509996,0.827477833333333
4509,161.519996,256.259993,0.846858083333334
4510,46.829999,92.939999,0.895738083333333
4511,39.69,72.45,0.877042416666667
4512,42,77.22,0.878397230769231
4513,36.84,75.81,0.898704454545455
4514,41.01,71.61,0.867744
4515,38.73,70.98,0.877795083333333
4516,38.97,71.04,0.876731666666667
4517,38.58,74.22,0.886176916666667
4518,41.97,84.18,0.893495666666667
4519,77.339997,147.719996,0.886180166666667
4520,253.049992,390.059994,0.840046583333333
4521,271.109992,419.549999,0.839895583333333
4522,268.739995,433.349985,0.849744166666667
4523,266.579995,434.939988,0.852536583333333
4524,268.829992,430.109989,0.8479825
4525,269.219995,437.069989,0.851431583333333
4526,265.589994,432.239995,0.851998666666667
4527,265.769993,433.409991,0.852480166666667
4528,269.399992,433.769989,0.849285916666667
4529,226.079996,381.26999,0.859323916666667
4530,264.209993,422.519998,0.847852916666667
4531,267.689993,406.919986,0.8353995
4532,267.149992,396.95999,0.829606083333333
4533,163.169995,274.289995,0.860800666666667
4534,48.27,111.719998,0.920686166666667
4535,39.33,95.189999,0.922800583333333
4536,43.86,84.87,0.888327461538461
4537,38.22,71.37,0.881540363636364
4538,40.2,77.73,0.888248833333333
4539,41.16,78.09,0.884617083333333
4540,38.7,76.86,0.893159916666667
4541,38.22,88.08,0.91656725
4542,40.89,82.59,0.8962065
4543,85.889999,169.619997,0.895392166666667
4544,251.879994,396.269996,0.844773416666667
4545,267.749994,424.739998,0.845927583333333
4546,266.909997,428.729987,0.848906416666667
4547,267.539996,437.579986,0.853136916666667
4548,265.259996,443.699992,0.85830175
4549,266.879995,440.489992,0.855255916666667
4550,265.259998,430.890001,0.851502166666667
4551,263.459996,425.039999,0.84991625
4552,270.089993,443.069981,0.853855666666667
4553,197.639995,323.369986,0.8527865
4554,278.279994,452.519986,0.851447333333333
4555,274.619992,424.529986,0.8396225
4556,272.279994,409.919998,0.832959333333333
4557,159.239999,281.219996,0.871021916666667
4558,44.4,107.07,0.926339083333333
4559,38.28,82.65,0.9074255
4560,41.04,93.39,0.914743384615385
4561,34.95,81.99,0.918895181818182
4562,37.32,81.78,0.909706
4563,37.26,81.27,0.909000333333333
4564,37.41,80.94,0.907706833333333
4565,132.599997,182.519998,0.818773916666667
4566,160.529999,213.029999,0.798309583333333
4567,220.409996,331.139993,0.82322175
4568,258.869995,402.269992,0.840956083333333
4569,263.849996,408.779987,0.840169166666667
4570,264.779992,419.91,0.845731166666666
4571,261.389993,424.559992,0.85150425
4572,260.519993,418.529989,0.848962333333333
4573,260.849994,418.199992,0.84847275
4574,262.049998,418.919992,0.847791083333333
4575,263.369997,430.019997,0.852735916666667
4576,269.219995,421.559991,0.842739
4577,172.439997,270.149991,0.842965916666667
4578,263.489994,412.109988,0.842048
4579,264.449995,382.739995,0.822690916666667
4580,265.739996,388.409992,0.825268
4581,149.849999,253.889994,0.86232875
4582,49.859999,114.449997,0.9203175
4583,41.34,78.18,0.883887666666667
4584,43.38,91.29,0.902115384615385
4585,38.19,75.57,0.891017727272727
4586,41.1,77.22,0.882724916666667
4587,41.19,76.8,0.881237916666667
4588,41.85,79.89,0.884729666666667
4589,159.539997,197.939996,0.7799615
4590,165.179997,199.799991,0.770714333333333
4591,219.179996,303.779995,0.8027375
4592,258.209996,381.059992,0.827787333333333
4593,265.109996,405.179988,0.836754333333333
4594,262.019997,400.529988,0.836826583333333
4595,261.659992,409.619992,0.842730666666667
4596,262.739996,413.699994,0.84413625
4597,262.499992,419.339992,0.847589583333333
4598,262.349996,403.559985,0.838385583333333
4599,260.399995,396.899988,0.836098166666667
4600,260.969994,389.249994,0.83059375
4601,171.299998,267.329993,0.84253575
4602,164.699995,239.489994,0.8239325
4603,206.249995,297.419996,0.820002333333333
4604,264.719994,371.339993,0.814174083333333
4605,147.149997,243.899994,0.8581295
4606,52.65,113.219999,0.913707
4607,41.13,80.52,0.890074333333333
4608,43.26,87.27,0.894831153846154
4609,38.28,75.3,0.889806727272727
4610,41.58,75.93,0.876918
4611,41.16,75.78,0.878626333333333
4612,40.29,84.15,0.899897083333333
4613,40.62,79.05,0.888608
4614,43.44,80.7,0.880534333333333
4615,42.69,82.65,0.887425583333333
4616,135.959994,189.839995,0.815525333333333
4617,141.569996,198.509996,0.813950083333333
4618,192.089998,275.969992,0.816908
4619,257.369996,377.819994,0.826450916666666
4620,255.359994,388.769993,0.835767
4621,257.579993,377.069991,0.825723
4622,258.899995,375.809992,0.8234875
4623,257.969997,368.279995,0.819031666666667
4624,261.509992,371.579994,0.817736083333333
4625,261.029991,364.769991,0.813126
4626,233.69999,307.349995,0.793481333333333
4627,166.289997,198.689998,0.76684175
4628,170.189997,198.089998,0.758498416666667
4629,92.37,134.759996,0.82666925
4630,49.83,94.229999,0.884965
4631,42.18,81.51,0.888058166666667
4632,45.09,88.86,0.891723307692308
4633,37.53,75.45,0.895207909090909
4634,40.77,93.389999,0.915893083333333
4635,41.67,81.15,0.88951225
4636,41.25,80.52,0.889879833333333
4637,41.28,80.91,0.890696083333333
4638,41.13,91.499999,0.910969916666667
4639,122.939999,162.929995,0.801291666666667
4640,250.319996,361.049996,0.818351666666667
4641,266.369994,381.35999,0.819768916666667
4642,262.169993,393.20999,0.831882083333333
4643,257.099996,397.979995,0.839876083333333
4644,256.199995,389.129987,0.835226083333333
4645,259.349997,391.439991,0.833621166666667
4646,261.749993,377.429992,0.821604333333333
4647,257.879994,354.899993,0.808964833333333
4648,249.239994,327.629992,0.79585725
4649,68.16,105.089998,0.84931775
4650,49.98,83.43,0.8577045
4651,50.58,86.73,0.862298833333333
4652,50.94,89.28,0.866626083333333
4653,43.17,74.76,0.866054666666667
4654,40.98,73.41,0.8732155
4655,41.28,74.7,0.875115
4656,43.14,90.39,0.901838461538461
4657,37.44,68.31,0.876683454545455
4658,40.41,74.43,0.878765166666667
4659,40.14,74.58,0.88047625
4660,39.54,73.65,0.8809415
4661,41.55,90.269999,0.907386916666667
4662,40.89,79.02,0.888117916666667
4663,82.979999,163.109998,0.89379925
4664,250.079993,394.739988,0.846315083333333
4665,266.039994,415.229989,0.841994083333333
4666,264.029998,427.46999,0.850655583333333
4667,262.499997,434.789981,0.85604825
4668,262.679994,428.249993,0.852414916666667
4669,263.189995,427.46999,0.85152625
4670,265.949997,425.789989,0.84814275
4671,266.219991,422.579992,0.846092166666666
4672,267.539996,426.959987,0.847370833333333
4673,173.999998,270.959995,0.841005
4674,274.589992,436.139984,0.84568975
4675,269.849992,399.359993,0.828522833333333
4676,269.339994,384.869988,0.81929275
4677,170.099996,271.229994,0.848191666666667
4678,48.18,105.09,0.91135925
4679,39.12,75.09,0.886795666666667
4680,43.59,90.66,0.899544153846154
4681,38.43,68.79,0.872977818181818
4682,41.97,75.3,0.873469166666667
4683,42.69,74.97,0.868974583333333
4684,41.22,74.64,0.875321916666667
4685,39.99,74.79,0.881867
4686,42.15,89.43,0.903869916666667
4687,91.109998,176.939995,0.889897416666667
4688,254.009995,403.889982,0.847360583333333
